transact,onServiceConnected,bindService,attachInterface,ServiceConnection,android.os.Binder,SEND_SMS,Ljava.lang.Class.getCanonicalName,Ljava.lang.Class.getMethods,Ljava.lang.Class.cast,android.telephony.SmsManager,READ_SMS,android.telephony.gsm.SmsManager,INTERNET,createSubprocess,chmod,Runtime.exec,CONTROL_LOCATION_UPDATES,Ljava.lang.Class.getResource,class
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0
0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0
1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0
0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0
1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0
1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0
0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0
1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
