ACCESS_NETWORK_STATE,lseek,READ_PHONE_STATE,WRITE_EXTERNAL_STORAGE,NrServices,fstatfs64,ACCESS_WIFI_STATE,ACCESS_COARSE_LOCATION,getrlimit,ACCESS_FINE_LOCATION,WAKE_LOCK,RECEIVE_BOOT_COMPLETED,fsync,_llseek,SYS_339,VIBRATE,sched_yield,class
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1
1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1
1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1
1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1
0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1
1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1
1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1
1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1
1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1
0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1
1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1
1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1
1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1
1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1
0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1
1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1
1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1
1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1
1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1
1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1
1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1
1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1
1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1
1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1
1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1
1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1
1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1
1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1
1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1
1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1
1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1
0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1
1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1
1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1
1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1
1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1
1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1
1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1
1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1
1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1
1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1
1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1
0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1
0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1
0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1
1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1
1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1
1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1
1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1
1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1
1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1
1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1
0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1
1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1
1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1
1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1
1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1
1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1
1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1
0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1
1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1
0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1
1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1
1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1
0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1
1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1
1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1
1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1
1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1
1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1
1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1
1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1
1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1
1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1
1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1
1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1
1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1
1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1
1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1
1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1
1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1
1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1
1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1
1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1
1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1
1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1
1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1
1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1
1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1
1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1
1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1
1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1
1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1
1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1
1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1
1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1
0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1
0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1
1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1
1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1
1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1
1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1
1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1
1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1
1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1
